Union City,IN,40.1995,-84.8206
Wolf Lake,MI,43.2451,-86.1074
Fort Branch,IN,38.2461,-87.5734
Greentown,OH,40.9266,-81.4015
Lincoln,ID,43.5183,-111.9692
Jamestown,CA,37.9574,-120.411
Waldron,AR,34.9022,-94.0953
Sleepy Eye,MN,44.299,-94.7234
Hanceville,AL,34.0632,-86.7645
La Salle,CO,40.3484,-104.7062
Mount Healthy Heights,OH,39.2702,-84.5693
Lake Erie Beach,NY,42.6242,-79.0786
Tuckerton,NJ,39.5973,-74.3306
Hardwick,GA,33.0523,-83.244
Cleves,OH,39.1635,-84.7468
Littleton Common,MA,42.5352,-71.4727
Walton Park,NY,41.3142,-74.2237
Three Rivers,OR,43.8366,-121.4646
Winter Beach,FL,27.712,-80.4254
Arbuckle,CA,39.0141,-122.061
Woodlawn,OH,39.2556,-84.471
Westway,TX,31.9603,-106.576
Heyburn,ID,42.5599,-113.7624
Carthage,NY,43.9837,-75.6021
Shannondale,WV,39.2123,-77.8105
Corunna,MI,42.9837,-84.1162
Story City,IA,42.1866,-93.5863
Hoosick Falls,NY,42.9009,-73.35
Clyde Hill,WA,47.6304,-122.218
South Nyack,NY,41.0797,-73.9127
Jefferson,OH,41.7384,-80.7689
Lincoln Heights,OH,39.2434,-84.457
Silver Springs,FL,29.2191,-82.0558
Enochville,NC,35.5205,-80.6644
Sonora,TX,30.5707,-100.6423
Whispering Pines,NC,35.2537,-79.3754
Blackstone,VA,37.0822,-78.003
Moorefield,WV,39.0675,-78.9623
Oaklawn-Sunview,KS,37.6084,-97.2984
Flat Rock,NC,35.2678,-82.4526
Turnersville,NJ,39.7666,-75.0613
Ossian,IN,40.877,-85.1683
Greensboro,GA,33.5687,-83.1872
Redwood,TX,29.81,-97.9103
Flagler Estates,FL,29.6441,-81.4571
Hoopa,CA,41.0803,-123.6972
Jefferson,OR,44.7171,-123.0068
Sharpsburg,PA,40.494,-79.9249
Alamo,GA,32.1469,-82.7798
Upland,PA,39.8562,-75.3796
Hollywood Park,TX,29.5994,-98.4841
Peshtigo,WI,45.056,-87.7471
Salem Heights,OH,39.0658,-84.384
Gibson City,IL,40.4665,-88.3788
Manila,AR,35.8847,-90.1652
Swansboro,NC,34.6957,-77.1367
Port Angeles East,WA,48.1041,-123.3694
La Center,WA,45.8601,-122.6756
Reamstown,PA,40.2113,-76.118
South Duxbury,MA,42.0203,-70.6913
Ely,MN,47.9054,-91.8517
Eastlawn Gardens,PA,40.748,-75.2913
East Rockingham,NC,34.9116,-79.7661
Wellsville,OH,40.6042,-80.655
Oakridge,OR,43.7451,-122.4638
Etna,PA,40.4975,-79.9475
Waterloo,WI,43.1835,-88.9899
Port Ewen,NY,41.9042,-73.9778
Nicholls,GA,31.5186,-82.6396
The Homesteads,TX,32.4755,-97.1663
Wyncote,PA,40.0915,-75.1463
Glasgow,MT,48.199,-106.6321
Lake Holm,WA,47.2985,-122.1335
Winnsboro,TX,32.9557,-95.2909
Port Hadlock-Irondale,WA,48.0316,-122.789
Stanhope,NJ,40.9141,-74.7027
Cottondale,AL,33.1923,-87.4543
Manor,PA,40.3459,-79.6693
Keego Harbor,MI,42.6088,-83.3442
Osceola,IN,41.6647,-86.0787
Delmar,MD,38.445,-75.5662
Reno,TX,33.6659,-95.4768
Auberry,CA,37.0853,-119.4495
Reliez Valley,CA,37.9399,-122.1027
Bella Vista,CA,40.6427,-122.246
Summersville,WV,38.2864,-80.8409
Andrews AFB,MD,38.8054,-76.8744
Islandia,NY,40.8069,-73.1711
Cutten,CA,40.7657,-124.1445
Goldstream,AK,64.9339,-148.0083
Moreland Hills,OH,41.4422,-81.4293
Masontown,PA,39.8486,-79.9085
Edcouch,TX,26.2937,-97.9631
Ohioville,PA,40.6872,-80.4783
Crestview Hills,KY,39.0249,-84.5695
Philippi,WV,39.1488,-80.0417
Carrollton,OH,40.5787,-81.0907
Weaverville,CA,40.7407,-122.929
Durand,MI,42.9127,-83.989
Long Prairie,MN,45.9775,-94.863
Springdale,PA,40.5409,-79.7819
Spring City,PA,40.1768,-75.5466
Auburn,NE,40.3894,-95.8436
North Fork,CA,37.2306,-119.5199
Barron,WI,45.4015,-91.8476
Georgetown,IN,38.2954,-85.964
Cuba,MO,38.0671,-91.4057
Mount Oliver,PA,40.4113,-79.9856
Lakeland,GA,31.0409,-83.0748
Mobridge,SD,45.5409,-100.4349
West Lake Hills,TX,30.292,-97.8083
Old Mystic,CT,41.3852,-71.9851
Pistakee Highlands,IL,42.4023,-88.2115
Pagedale,MO,38.6802,-90.3081
Woodbourne,PA,40.2017,-74.8873
Water Valley,MS,34.1622,-89.63
Hartford,SD,43.621,-96.9424
Heron Bay,GA,33.3393,-84.1922
Elma,WA,47.0055,-123.4112
Cherryvale,SC,33.9543,-80.4609
Heavener,OK,34.8919,-94.6075
Hauula,HI,21.6111,-157.9118
West Point,VA,37.5519,-76.8017
Vinton,LA,30.1957,-93.5818
South Beach,FL,27.5883,-80.3435
Wanakah,NY,42.7435,-78.9027
Dundee,OR,45.2759,-123.007
Minerva,OH,40.7306,-81.1023
Essexville,MI,43.6123,-83.8423
Lindsborg,KS,38.5774,-97.6738
Troy,NC,35.365,-79.8918
Mingo Junction,OH,40.3244,-80.6173
Newbern,TN,36.1169,-89.2713
Ross,OH,39.3146,-84.6599
Riverview Park,PA,40.3912,-75.9509
Plainview,MN,44.1648,-92.1697
Haughton,LA,32.5277,-93.5041
Red Springs,NC,34.8046,-79.1822
Southern Gateway,VA,38.3489,-77.5036
Skidway Lake,MI,44.1918,-84.0467
West Orange,TX,30.0791,-93.7598
Livingston,AL,32.5982,-88.1891
Empire,CA,37.6432,-120.9073
Ellsworth,WI,44.7364,-92.4806
Chandler,OK,35.7224,-96.8925
Medina,WA,47.6273,-122.2427
Elkins,AR,36.0173,-94.0252
Lake Cherokee,TX,32.3569,-94.6513
Kotzebue,AK,66.8766,-162.5231
Village Shires,PA,40.2016,-74.9706
West Point,NE,41.8379,-96.7057
Cabán,PR,18.445,-67.1363
Sugar Creek,MO,39.1433,-94.3994
Muldrow,OK,35.404,-94.5976
Woodlawn Beach,FL,30.3865,-86.9944
Hinton,OK,35.4895,-98.3575
Sherwood,OH,39.0853,-84.3608
Sleepy Hollow,IL,42.0912,-88.3138
Waller,TX,30.0665,-95.9278
Lake California,CA,40.3608,-122.2102
Okemah,OK,35.4292,-96.2998
Marysville,KS,39.8432,-96.6387
Grantville,GA,33.2371,-84.8293
Blountstown,FL,30.443,-85.0455
Ponce Inlet,FL,29.0927,-80.9472
West DeLand,FL,29.0162,-81.3343
Wewoka,OK,35.1441,-96.4968
North Wales,PA,40.2111,-75.2745
Lordstown,OH,41.1684,-80.859
Melbourne Beach,FL,28.0668,-80.561
Leisuretowne,NJ,39.8987,-74.7059
Orange,OH,41.4414,-81.4743
McChord AFB,WA,47.133,-122.4923
Harlem,GA,33.4275,-82.3131
Lewes,DE,38.7776,-75.145
North Brooksville,FL,28.5731,-82.3744
South Berwick,ME,43.2321,-70.7963
Newburgh,IN,37.9494,-87.4053
Alexander,AR,34.6185,-92.4512
Val Verde,CA,34.4504,-118.6717
West Monroe,MI,41.9143,-83.4317
Desert View Highlands,CA,34.5903,-118.1535
Somerville,TN,35.2352,-89.3869
Russell,KY,38.5116,-82.6996
Berwyn Heights,MD,38.9928,-76.9132
Attica,IN,40.2874,-87.2452
Avery Creek,NC,35.4651,-82.5719
El Verano,CA,38.2975,-122.4915
Fulton,IL,41.865,-90.1593
Timberline-Fernwood,AZ,35.3168,-111.5507
Howards Grove,WI,43.8261,-87.8232
San Miguel,CA,37.8867,-122.0368
Cactus,TX,36.0444,-102.008
Pottsville,AR,35.2312,-93.0654
Lockport,LA,29.6443,-90.5324
Lake Junaluska,NC,35.5305,-82.9749
Hillsboro,MO,38.2331,-90.5671
Skippers Corner,NC,34.3292,-77.9141
Mount Shasta,CA,41.3206,-122.315
Gramercy,LA,30.061,-90.6929
Mount Hope,NJ,40.9182,-74.5508
Louisiana,MO,39.4413,-91.0626
Nesquehoning,PA,40.866,-75.8322
Cornville,AZ,34.7389,-111.9086
Ferriday,LA,31.6343,-91.5562
Choccolocco,AL,33.6683,-85.7128
Kekaha,HI,21.9684,-159.7141
Chickamauga,GA,34.8753,-85.2885
Pendleton,SC,34.6451,-82.7818
Garnett,KS,38.2845,-95.2408
Pottsgrove,PA,40.2644,-75.6093
Blairsville,PA,40.4326,-79.2599
Bamberg,SC,33.2995,-81.0323
South Vacherie,LA,29.9406,-90.6893
Amesti,CA,36.9583,-121.7805
Tyro,NC,35.7997,-80.3765
Cross Mountain,TX,29.6559,-98.658
Burlington,CO,39.3042,-102.2712
Moulton,AL,34.4844,-87.2833
Taylor Creek,OH,39.2362,-84.6802
Williams,AZ,35.2476,-112.1834
Cascade Valley,WA,47.1417,-119.326
Moscow Mills,MO,38.94,-90.9254
Holton,KS,39.4699,-95.7319
Denmark,SC,33.3152,-81.1364
Dakota Dunes,SD,42.492,-96.487
Kurtistown,HI,19.586,-155.0713
Lutcher,LA,30.0646,-90.7124
Lake Success,NY,40.768,-73.7089
Lake Royale,NC,35.9666,-78.196
Westville,IL,40.0439,-87.6389
Vine Hill,CA,38.007,-122.0873
Rural Hall,NC,36.2251,-80.2973
Spencer,NC,35.6986,-80.4254
Big Lake,TX,31.1941,-101.4534
North Lakeville,MA,41.862,-70.9411
Monmouth Beach,NJ,40.3364,-73.9863
Georgetown,IL,39.9774,-87.6354
Wellsboro,PA,41.7458,-77.3031
Gray,GA,33.0021,-83.5374
Hodgenville,KY,37.5668,-85.7354
Lebanon,VA,36.8991,-82.0784
Country Squire Lakes,IN,39.038,-85.6849
Four Bridges,OH,39.3828,-84.3542
St. Maries,ID,47.3146,-116.5723
Aguas Buenas,PR,18.2573,-66.1061
Canyon Creek,WA,48.1157,-121.9832
Frostproof,FL,27.7494,-81.5252
Myerstown,PA,40.3722,-76.3055
Tipton,MO,38.6549,-92.7803
Heyworth,IL,40.3138,-88.9928
Brodhead,WI,42.6168,-89.3756
Clarence Center,NY,43.0085,-78.6309
East Dundee,IL,42.0972,-88.2545
Ingram,PA,40.4447,-80.0685
Loíza,PR,18.4309,-65.8801
Welsh,LA,30.2355,-92.8135
McGovern,PA,40.2362,-80.2268
Iowa,LA,30.2393,-93.013
Pleasant Gap,PA,40.8673,-77.7439
Buzzards Bay,MA,41.755,-70.6128
Jackson,MN,43.6265,-94.9891
Winnsboro,SC,34.3718,-81.0907
Hilliard,FL,30.6866,-81.9212
Algona,WA,47.282,-122.2504
Cassville,MO,36.6786,-93.8682
Hartsdale,NY,41.0154,-73.8036
Crockett,CA,38.0519,-122.2201
Howe,TX,33.5067,-96.6155
Coplay,PA,40.671,-75.4961
Greens Farms,CT,41.1264,-73.322
Athens,PA,41.9515,-76.5187
Beulah,ND,47.2665,-101.7734
Breckenridge,MN,46.2662,-96.585
Warrior,AL,33.8149,-86.8157
Felton,CA,37.0392,-122.0808
Marion,AL,32.6318,-87.3172
Grangeville,ID,45.926,-116.1224
Haskell,TX,33.1597,-99.732
Mattapoisett Center,MA,41.6666,-70.8056
Cloverdale,VA,37.3566,-79.9055
West Wyomissing,PA,40.3222,-75.995
Tipton,IA,41.7701,-91.1283
Yerington,NV,38.9554,-119.1101
Newton,MS,32.3296,-89.1534
Old Hill,CT,41.1491,-73.3764
Vado,NM,32.1278,-106.6571
Gosnell,AR,35.9644,-89.9721
Bethel Acres,OK,35.3048,-97.037
Millersburg,OH,40.5533,-81.9171
Surf City,NC,34.4346,-77.5644
Peaceful Valley,WA,48.9507,-122.1484
Mannford,OK,36.1306,-96.334
Lesslie,SC,34.8856,-80.9541
Verona,MS,34.1907,-88.7204
Penrose,CO,38.4213,-105.0004
Chico,WA,47.6226,-122.7193
Casa Conejo,CA,34.1848,-118.9445
Mount Morris,IL,42.0484,-89.4294
Northlake,TX,33.0809,-97.2548
West Berlin,NJ,39.8104,-74.9407
Ravena,NY,42.4755,-73.8112
Tierras Nuevas Poniente,PR,18.4614,-66.4891
Tallapoosa,GA,33.7335,-85.2859
Pitcairn,PA,40.4079,-79.7765
Port Washington North,NY,40.8434,-73.7014
Saddle River,NJ,41.0273,-74.0956
Lowesville,NC,35.4193,-80.9998
Villa Ridge,MO,38.4676,-90.8854
Havana,IL,40.295,-90.0566
Annetta,TX,32.6938,-97.6581
Ripley,WV,38.8201,-81.7091
Rockwood,MI,42.0705,-83.243
Nyssa,OR,43.8779,-116.9956
Rush City,MN,45.6875,-92.9655
Parker,AZ,34.0286,-114.2224
Monument Beach,MA,41.7192,-70.606
Laguna Vista,TX,26.1097,-97.2968
Huntington,TX,31.2803,-94.577
Petersburg,AK,56.7566,-132.8727
Bushnell,FL,28.686,-82.1165
Cadiz,OH,40.2644,-80.998
Pickens,SC,34.8856,-82.7104
Blue Ridge,VA,37.3783,-79.8206
Liberty,SC,34.7904,-82.6961
Wimberley,TX,29.9848,-98.0906
Homestead,PA,40.4073,-79.9097
Galena,IL,42.4218,-90.4293
Netcong,NJ,40.8985,-74.7019
South Blooming Grove,NY,41.3735,-74.179
Tishomingo,OK,34.2388,-96.683
Madison,OH,41.7722,-81.0529
Morongo Valley,CA,34.0724,-116.5627
Hogansville,GA,33.1674,-84.9027
Pleasant Valley,WV,39.4504,-80.1552
Millington,NJ,40.6763,-74.5159
Orchard City,CO,38.8144,-107.9705
Geneva,FL,28.7377,-81.1143
El Cenizo,TX,27.3318,-99.5028
Oak Ridge North,TX,30.157,-95.4421
Meadowdale,WA,47.8583,-122.316
Dandridge,TN,36.0284,-83.4308
Crystal River,FL,28.8964,-82.5991
Brownstown,PA,40.1267,-76.2184
Macungie,PA,40.5165,-75.5545
Centerville,PA,40.03,-79.9633
Hideaway,TX,32.489,-95.4578
South Hempstead,NY,40.6814,-73.6233
Emmitsburg,MD,39.7051,-77.3217
Tomahawk,WI,45.4746,-89.7228
Chenango Bridge,NY,42.1716,-75.8586
Greenwood,LA,32.4359,-93.9643
Brackenridge,PA,40.6079,-79.7411
Corydon,IN,38.213,-86.1257
Kachina Village,AZ,35.0947,-111.6928
Williamsburg,IA,41.6683,-92.0103
Ocean Grove,NJ,40.2119,-74.0083
Carrizales,PR,18.4811,-66.7879
Mountain Home AFB,ID,43.0496,-115.8655
New Baden,IL,38.5367,-89.7071
Stonybrook,PA,39.9811,-76.6306
Hamburg,NJ,41.1485,-74.5736
Thiensville,WI,43.2361,-87.9785
Haviland,NY,41.765,-73.8977
Union City,PA,41.897,-79.8437
Grand Saline,TX,32.6776,-95.7114
Cashmere,WA,47.5175,-120.467
Wesleyville,PA,42.1369,-80.0123
Wilder,VT,43.6804,-72.3168
Walbridge,OH,41.5864,-83.493
Nevada City,CA,39.2607,-121.0231
Lake Orion,MI,42.7827,-83.2453
Avondale Estates,GA,33.7699,-84.2648
Lordship,CT,41.1533,-73.1197
Naranjito,PR,18.3029,-66.2498
Cleveland,OK,36.3008,-96.4635
El Cerro,NM,34.7807,-106.6955
Zillah,WA,46.4084,-120.2727
Blanchard,LA,32.6027,-93.8832
Knoxville,IL,40.907,-90.2857
Mamou,LA,30.6349,-92.4179
Elgin,OK,34.7849,-98.301
Milbank,SD,45.2195,-96.6338
Yorkville,WI,42.7155,-88.0097
Bethany,MO,40.2684,-94.0282
Waynesville,OH,39.5329,-84.0904
Salmon,ID,45.1743,-113.8947
San Saba,TX,31.1975,-98.7194
Winfield,WV,38.5292,-81.8857
Woodside,PA,40.2305,-74.8606
Midway,FL,30.4995,-84.4582
South Jacksonville,IL,39.7025,-90.2292
Hill 'n Dale,FL,28.519,-82.2918
West Simsbury,CT,41.8757,-72.845
South Point,OH,38.4214,-82.5784
Jones,OK,35.5662,-97.2901
Blue Earth,MN,43.6409,-94.1005
Balcones Heights,TX,29.4899,-98.5503
Boscobel,WI,43.1437,-90.6948
Clare,MI,43.8259,-84.763
Chattahoochee,FL,30.6977,-84.8341
Red Bay,AL,34.4357,-88.1361
Spearman,TX,36.1982,-101.1943
Malabar,FL,27.9884,-80.5781
Bandon,OR,43.1141,-124.4158
Frazier Park,CA,34.8118,-118.9549
Cottonwood,CA,35.3464,-118.9851
Sixteen Mile Stand,OH,39.2749,-84.3266
Superior,AZ,33.2851,-111.1109
Landis,NC,35.5477,-80.6113
Hiawatha,KS,39.8519,-95.538
Mar-Mac,NC,35.3345,-78.0545
Orchidlands Estates,HI,19.557,-155.0142
Harbor Bluffs,FL,27.9081,-82.827
New Holstein,WI,43.9491,-88.0942
Clarksville,TX,33.611,-95.0563
Beaver,UT,38.2759,-112.6383
Kings Bay Base,GA,30.7985,-81.5628
Sloatsburg,NY,41.162,-74.1902
Early,TX,31.7421,-98.9366
Pine City,MN,45.8368,-92.9682
Checotah,OK,35.482,-95.5224
Needville,TX,29.3957,-95.8386
San Antonio Heights,CA,34.1573,-117.6592
Mount Penn,PA,40.3287,-75.8897
Waialua,HI,21.566,-158.1199
Sandia Heights,NM,35.1747,-106.4884
Bath,MI,42.8199,-84.4544
Orofino,ID,46.4866,-116.2572
Galateo,PR,18.364,-66.259
Warsaw,NC,34.9994,-78.0928
Ladysmith,WI,45.4606,-91.0973
Brillion,WI,44.1758,-88.0707
Boiling Springs,PA,40.1592,-77.1391
Mount Pocono,PA,41.1225,-75.3582
Westhampton,NY,40.8325,-72.6616
Parowan,UT,37.8326,-112.8296
Saugatuck,CT,41.1143,-73.3717
Buffalo,MO,37.6444,-93.097
Coquí,PR,17.9793,-66.2255
Double Oak,TX,33.0633,-97.1117
Dunean,SC,34.8203,-82.4225
Dover,FL,27.9927,-82.2198
Olney,TX,33.3644,-98.7585
Castroville,TX,29.3513,-98.8711
Wolfdale,PA,40.1979,-80.3001
Graymoor-Devondale,KY,38.2733,-85.6177
Lucedale,MS,30.9312,-88.5959
West Union,OH,38.7917,-83.5441
Tybee Island,GA,32.0095,-80.8531
Shrub Oak,NY,41.3257,-73.8296
Baldwyn,MS,34.5071,-88.6416
East Brewton,AL,31.0906,-87.0556
Braddock Heights,MD,39.4117,-77.4991
Corning,AR,36.4134,-90.5839
Wellton,AZ,32.6401,-114.2152
Shady Cove,OR,42.6117,-122.8179
Biscayne Park,FL,25.8818,-80.1814
Ridgewood,IL,41.534,-88.0436
Helemano,HI,21.5362,-158.0194
Hicksville,OH,41.2944,-84.7648
Ebensburg,PA,40.4884,-78.7264
Bean Station,TN,36.3323,-83.2852
DeQuincy,LA,30.449,-93.4456
Dalzell,SC,34.0189,-80.4297
Bishop,TX,27.5852,-97.7975
Chandler,TX,32.3065,-95.4781
Niantic,CT,41.3258,-72.1952
Wilder,KY,39.0401,-84.4816
Calera,OK,33.9303,-96.4293
Greenwood Lake,NY,41.2214,-74.2892
Holiday Shores,IL,38.9222,-89.936
Clayton,NM,36.4426,-103.1574
Brazoria,TX,29.0454,-95.567
Hampton,SC,32.8676,-81.1093
Silt,CO,39.5483,-107.6531
Nashville,IL,38.3541,-89.377
McSherrystown,PA,39.8036,-77.0199
Kaunakakai,HI,21.0905,-156.9981
North Shore,VA,37.0783,-79.6525
Wallburg,NC,36.0088,-80.1453
Lodi,WI,43.3154,-89.5367
Henrietta,TX,33.8146,-98.1924
Wildwood Crest,NJ,38.9718,-74.8377
Grenelefe,FL,28.0579,-81.5538
Emerald Mountain,AL,32.4396,-86.0857
Point Baker,FL,30.6855,-87.0522
Tolono,IL,39.9914,-88.2625
Soperton,GA,32.3782,-82.5945
Erda,UT,40.6028,-112.3214
Lakemore,OH,41.0215,-81.4263
Brightwaters,NY,40.7193,-73.2642
Doylestown,OH,40.97,-81.6954
Canterwood,WA,47.3765,-122.6021
Macon,MS,33.1217,-88.5564
East Dennis,MA,41.7392,-70.1577
Fairport Harbor,OH,41.7475,-81.2731
Sewell,NJ,39.7696,-75.1443
Kingwood,WV,39.4719,-79.6822
North Lakeport,CA,39.0883,-122.9053
Weaver,AL,33.7601,-85.8117
New York Mills,NY,43.1007,-75.2932
Oakland,FL,28.5535,-81.636
Long Lake,IL,42.3758,-88.1276
High Bridge,WA,47.7968,-122.0281
Dawsonville,GA,34.4362,-84.125
Eagle Lake,MN,44.1636,-93.8823
Benson,MN,45.3152,-95.6058
Columbus,KS,37.1716,-94.844
Lula,GA,34.3955,-83.6659
Garner,IA,43.1,-93.6031
Springtown,TX,32.9693,-97.6804
Kingstree,SC,33.6665,-79.8292
Pomona,NY,41.1891,-74.0543
Trafford,PA,40.3846,-79.7576
Hawarden,IA,43.0015,-96.4828
Mineral Springs,NC,34.9412,-80.6847
Dadeville,AL,32.8326,-85.7675
Paddock Lake,WI,42.5707,-88.1044
McDonald,OH,41.1636,-80.7233
Hartville,OH,40.9618,-81.3348
Big Sky,MT,45.2592,-111.3426
Momence,IL,41.164,-87.663
White Sulphur Springs,WV,37.7981,-80.3005
Barbourville,KY,36.8667,-83.885
Overton,TX,32.2759,-94.9726
Welcome,NC,35.9066,-80.2548
Cut Bank,MT,48.6344,-112.3304
Buckner,MO,39.1335,-94.1929
Haynesville,LA,32.9667,-93.1376
South Eliot,ME,43.1287,-70.7952
DeWitt,AR,34.2874,-91.3383
Lake Delta,NY,43.2893,-75.4672
Algoma,WI,44.6058,-87.4465
Longtown,OK,35.2408,-95.5176
Bishopville,SC,34.2202,-80.2483
McCormick,SC,33.9128,-82.2876
East Gaffney,SC,35.0846,-81.6218
West Brattleboro,VT,42.8559,-72.6018
Andrews,SC,33.4494,-79.566
Sisco Heights,WA,48.118,-122.1112
Beechwood Trails,OH,40.0251,-82.6463
Marin City,CA,37.871,-122.5137
Proctor,MN,46.7407,-92.2282
Montezuma,GA,32.2997,-84.0246
South Pittsburg,TN,35.0111,-85.7183
River Bend,NC,35.0717,-77.1504
Leesburg,GA,31.7324,-84.1688
Mars Hill,NC,35.8283,-82.549
Atkins,AR,35.2414,-92.9465
Wormleysburg,PA,40.2604,-76.9094
Johnson Creek,WI,43.0812,-88.7702
Blackhawk,SD,44.1514,-103.334
Santo Domingo,PR,18.0719,-66.7459
Huntingtown,MD,38.6117,-76.6187
Halfway House,PA,40.2796,-75.6405
Eunice,NM,32.4461,-103.1986
Ferrysburg,MI,43.085,-86.2221
Cliffwood Beach,NJ,40.4427,-74.2179
Arcadia,WI,44.2486,-91.4916
Troy,TX,31.2,-97.3019
Ingalls Park,IL,41.5204,-88.0345
Lake Nacimiento,CA,35.7308,-120.8695
Edgewood,PA,40.4313,-79.8839
Comfort,TX,29.9704,-98.9046
Crownpoint,NM,35.7173,-108.1432
Oostburg,WI,43.6237,-87.7888
Platteville,CO,40.222,-104.834
Pleasant Valley,MO,39.2171,-94.4811
Brisas del Campanero,PR,18.4316,-66.2261
Combes,TX,26.2448,-97.7257
Bakerstown,PA,40.6538,-79.9394
Paloma Creek,TX,33.2253,-96.9371
Milford,IA,43.3336,-95.1478
Cambrian Park,CA,37.2563,-121.9287
Fiskdale,MA,42.1229,-72.1089
Greenfield,MN,45.0997,-93.6884
Mansfield,PA,41.8062,-77.0787
Alva,FL,26.7188,-81.6269
Mohnton,PA,40.2872,-75.987
Kenova,WV,38.4026,-82.5822
Hamilton,TX,31.6997,-98.1208
Calais,ME,45.134,-67.224
Indian Hills,KY,38.2809,-85.6617
Round Lake Heights,IL,42.3855,-88.1038
Royston,GA,34.2861,-83.1106
Montgomery,MN,44.445,-93.5797
Gloverville,SC,33.5274,-81.8144
Afton,MN,44.9041,-92.8174
Moundville,AL,32.9968,-87.6272
Eatonville,WA,46.8682,-122.2697
Edgecliff Village,TX,32.6561,-97.3406
Beechwood,MS,32.3303,-90.819
Santa Rosa,NM,34.9361,-104.6769
Wyoming,PA,41.3058,-75.8418
Gleed,WA,46.6594,-120.6025
Dogtown,CA,38.2096,-121.1551
Providence,KY,37.3993,-87.7509
Baltimore,OH,39.846,-82.6046
Mendenhall,MS,31.9609,-89.8692
Shark River Hills,NJ,40.1923,-74.0463
Yountville,CA,38.3963,-122.3671
Tonkawa,OK,36.6769,-97.3235
Magnolia,MS,31.1619,-90.467
Rancho Viejo,TX,26.0358,-97.5568
Richville,OH,40.7529,-81.4684
Burlington,OH,38.4099,-82.5283
Warren AFB,WY,41.1488,-104.8618
Agua Fria,NM,35.6615,-106.0149
Pembroke,NC,34.6766,-79.1935
Hennessey,OK,36.1056,-97.8989
Stallion Springs,CA,35.0922,-118.6586
Harriman,NY,41.3088,-74.1445
Prescott,AR,33.8056,-93.3909
Whetstone,AZ,31.7258,-110.2746
Soda Springs,ID,42.659,-111.5878
Park Hills,KY,39.0692,-84.5313
Murfreesboro,NC,36.4419,-77.0968
Hemlock Farms,PA,41.3157,-75.0515
Norco,LA,29.9986,-90.4036
Sherwood,WI,44.1763,-88.2756
Milton,DE,38.775,-75.3102
Arcadia,SC,34.9609,-81.9929
Lochsloy,WA,48.0598,-122.0411
Shell Point,SC,32.3746,-80.7523
Lake Delton,WI,43.5932,-89.7841
Genoa City,WI,42.5065,-88.3192
Hahira,GA,30.9941,-83.3786
Ellsworth,KS,38.7327,-98.2285
Sherrill,NY,43.0704,-75.5993
Strasburg,CO,39.7181,-104.3195
Highlands,CA,37.5201,-122.3459
East Douglas,MA,42.0779,-71.7121
Pine Ridge,SD,43.027,-102.5524
Westport Village,CT,41.1428,-73.3609
Byrnes Mill,MO,38.4395,-90.5741
Versailles,MO,38.4333,-92.8453
Tularosa,NM,33.0753,-106.0175
Nocona,TX,33.7835,-97.7302
Walsenburg,CO,37.6307,-104.7818
De Leon Springs,FL,29.1172,-81.3517
DeCordova,TX,32.428,-97.6911
Summit Hill,PA,40.8249,-75.8464
East Prairie,MO,36.7789,-89.3837
Bal Harbour,FL,25.8935,-80.1258
Delphi,IN,40.5834,-86.6668
Lead,SD,44.3528,-103.7671
Stanton,TX,32.1317,-101.7927
Smithsburg,MD,39.6559,-77.575
Woodbury Heights,NJ,39.816,-75.1511
Gillespie,IL,39.1258,-89.8174
Glenville,CT,41.0351,-73.6657
Windsor,MO,38.5319,-93.5227
La Pine,OR,43.6869,-121.4853
Evansville,WY,42.868,-106.2524
Granite Quarry,NC,35.6131,-80.4489
Penbrook,PA,40.2781,-76.8483
Navy Yard City,WA,47.5508,-122.6655
Raymond,WA,46.6839,-123.738
North Pole,AK,64.7529,-147.3599
Gloucester Courthouse,VA,37.4053,-76.526
Georgetown,CA,38.9112,-120.8356
Beechwood,MI,42.7982,-86.1227
Springfield,KY,37.6922,-85.2193
Nags Head,NC,35.9473,-75.6273
Perkins,OK,35.9785,-97.0301
Orwigsburg,PA,40.6541,-76.104
National Park,NJ,39.8676,-75.1852
Denver,NC,35.5344,-81.034
Idyllwild-Pine Cove,CA,33.7443,-116.7258
Bonny Doon,CA,37.0436,-122.137
Pleasant Hill,PA,40.3369,-76.448
Ranger,TX,32.4693,-98.6751
Emerald Lakes,PA,41.0845,-75.4154
Iuka,MS,34.8077,-88.1978
Portageville,MO,36.4295,-89.6993
Gluckstadt,MS,32.5322,-90.1034
Escatawpa,MS,30.4912,-88.5495
Citrus City,TX,26.3281,-98.3923
Winchester,CA,33.7146,-117.0775
Valley View,PA,39.9497,-76.701
Greensboro,AL,32.7014,-87.595
Edgewood,FL,28.4879,-81.3771
Shenandoah,TX,30.184,-95.4557
Wise,VA,36.9767,-82.5809
Allendale,SC,33.008,-81.3092
Groveville,NJ,40.1679,-74.6523
Williston,SC,33.4018,-81.422
Girard,PA,42.0042,-80.3192
Seminole Manor,FL,26.5836,-80.1014
Cutchogue,NY,41.0168,-72.4871
Tangerine,FL,28.759,-81.6341
White Mountain Lake,AZ,34.3441,-109.9878
Palmer Lake,CO,39.1153,-104.906
Atoka,OK,34.386,-96.1317
Lisbon,ME,44.0289,-70.1076
East Greenville,PA,40.4057,-75.5059
Cumberland Center,ME,43.7982,-70.2541
